accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,std_1,std_2,std_3,std_4,temperature
0.75,0,0.0,8.329387134712689e-5,-0.32779597583281767,-0.1672756477577676,0.0003936120696712009,-8.329387134712689e-5,0.9533592594852908,0.9754562763336789,1.0220418368950912,1.032619019594316,1.0330380155190002,0.09757953900843859
0.75,1,0.39091162375415467,9.022783745392855e-5,-0.3288364463830704,-0.16433835403064723,9.022783745392855e-5,-0.16564242025205475,0.8755291104298764,0.977020121606881,1.01921083710614,1.0348303409530961,1.0199031291255338,0.09757953900843859
0.75,240,0.39839036766662383,0.0017874718830377019,-0.16740674296606758,-0.16813366223879622,0.0017874718830377019,-0.16535090313139766,0.9377037876767563,1.019853840991099,1.0192276000775176,1.0338897170905428,1.0225535020930754,0.09757953900843859
0.5,480,0.38977905232510907,0.16249293236923765,-0.3264882645186205,-0.16249293236923765,-0.16397237678042453,-0.16265978569862058,0.9652445510084298,0.9746836427438499,1.018526697331789,1.0167274591793565,1.020060344608752,0.09757953900843859
0.5,720,0.400071500886675,0.0031339000054621904,-0.3300878468128276,-0.16220148037577686,-0.1650802570990736,-0.0031339000054621904,1.0376621501939711,0.9765426095186931,1.0124372505863737,1.0157895126520333,1.0323517814890504,0.09757953900843859
0.25,960,0.477693447911693,1.2526360942742102e-5,-0.328127254695359,-0.16231911976590233,-1.2526360942742102e-5,0.002675069274620051,0.951945267370059,0.9744085596817748,1.017831055457042,1.0358158143322447,1.0311059857581797,0.09757953900843859
0.25,1200,0.454693391550203,0.003117292191575564,-0.3275978979201108,-0.16133497046482778,-0.003117292191575564,0.3325662449530254,1.1457001498969903,0.9733309843146478,1.0154896511487674,1.0349470567178969,0.9756201648636634,0.09757953900843859
0.5,1440,0.42059336553797744,5.678266053784261e-5,-0.3309143395690475,-0.16694569706568707,-0.0038569797491113202,-5.678266053784261e-5,0.954263288647162,0.9776498487266513,1.0193769275601983,1.0338895488628266,1.040210638487001,0.09757953900843859
0.5,1680,0.331180249001814,0.1660922940089706,-0.3306019188072344,-0.1660922940089706,-0.1668277650314691,-0.16663206448831877,0.9659635446097488,0.9737859131606433,1.021246744031903,1.0202926930373675,1.0164944427438694,0.09757953900843859
0.5,1920,0.39303237433035304,0.0010759584099943043,-0.32748023986876224,-0.169114540316372,0.0015999564010128475,0.0010759584099943043,0.9545168394277719,0.9755912713987096,1.0214068320516838,1.0342151130964454,1.0328533762846293,0.09757953900843859
0.75,2160,0.24501856774918981,0.003461336456527427,-0.3270391068387713,-0.16589085375055232,0.003461336456527427,-0.16610999522845005,0.8751599236446141,0.9748184836481297,1.0196176775701815,1.0342067725678936,1.0197787817100696,0.09757953900843859
0.75,2400,0.34213393146513404,0.002074845154688143,-0.3286827340639348,-0.16330135117767666,0.002074845154688143,-0.16792658943892472,0.8730344201078652,0.9734824291366678,1.0235473455625614,1.0323121722683724,1.0184885952288312,0.09757953900843859
